SiteID,Date-Time,ac_current,ac_power,ac_voltage,ambient_temp,dc_current,dc_power,dc_voltage,inverter_error_code,inverter_temp,module_temp,poa_irradiance,power_factor,relative_humidity,wind_direction,wind_speed
1277,2012-01-01 04:15:00,0,-100,284,1.15277927,-1,-100,0,0,13,-4.922221216,0,0,43.694,308.52,0.31561024
1277,2012-01-01 04:30:00,0,-200,284,1.2088903856,-1,-100,0,0,13,-5.116665676,0,0,45.519,308.497,0.30443424
1277,2012-01-01 04:45:00,0,-200,284,1.0794459308,-1,-100,0,0,13,-5.427776812,0,0,46.15,308.497,0.469392
1277,2012-01-01 05:00:00,0,-100,284,1.3716681764,-1,-100,0,0,13,-4.672221196,0,0,46.638,308.52,0.290576
1277,2012-01-01 05:15:00,0,-100,283,1.0400014832,-1,-100,0,0,13,-4.83333232,0,0,47.544,308.52,0.55030624
1277,2012-01-01 05:30:00,0,-100,283,0.905001472400002,-1,-100,0,0,12,-5.172221236,0,0,48.769,308.52,0.57846976
1277,2012-01-01 05:45:00,0,-200,284,0.764445905600002,-1,-100,0,0,12,-5.377776808,0,0,49.456,308.52,0.63434976
1277,2012-01-01 06:00:00,0,-100,284,0.989445923600002,-1,-100,2,0,12,-4.738887868,0,0,48.356,308.52,0.81316576
1277,2012-01-01 06:15:00,0,-100,284,2.080557122,-1,-100,30,0,12,-2.905554388,0,0,40.875,308.453,1.00584
1277,2012-01-01 06:30:00,0,-200,284,2.1538904612,-1,-100,280,0,12,-1.955554312,0,0,42.131,308.453,0.49442624
1277,2012-01-01 06:45:00,1,-300,283,2.1650015732,-1,-200,291,0,13,-2.461109908,1.758,0,39.481,308.453,1.00584
1277,2012-01-01 07:00:00,0,-100,283,2.536112714,-1,-100,436,0,14,-2.383332124,8.398,0,38.844,308.453,0.54181248
1277,2012-01-01 07:15:00,1,200,285,2.1366682376,1,300,327,0,17,-2.594443252,16.602,0,42.8,308.79,0.43318176
1277,2012-01-01 07:30:00,1,400,285,1.6644459776,1,500,319,0,21,-2.816665492,22.363,0,46.013,310.613,0.35226752
1277,2012-01-01 07:45:00,1,600,285,1.8105571004,2,600,325,0,23,-2.4999988,78.516,0,47.925,310.635,0.36344352
1277,2012-01-01 08:00:00,1,1000,285,2.3677793672,2,1100,461,0,25,-0.238887507999998,240.332,0,47.519,310.657,0.17613376
1277,2012-01-01 08:15:00,5,4500,285,3.0483349772,13,4600,344,0,28,5.27222404400001,334.473,0.967,45.65,310.657,0.33528
1277,2012-01-01 08:30:00,9,8400,284,4.01000172080001,21,8700,398,0,36,10.050002204,403.223,0.993,43.106,310.613,0.85786976
1277,2012-01-01 08:45:00,13,12200,284,4.9327795724,30,12400,409,0,51,15.266669288,454.785,0.999,40.506,310.545,0.71794624
1277,2012-01-01 09:00:00,16,14800,286,5.8550018684,37,15100,404,0,42,17.988891728,515.82,0.993,36.781,310.545,0.57265824
1277,2012-01-01 09:15:00,18,16400,286,6.62555748560001,42,16800,395,0,43,18.655558448,576.855,0.999,35.394,310.523,0.469392
1277,2012-01-01 09:30:00,20,17900,286,7.5033353336,46,18300,389,0,49,21.894447596,620.117,0.999,32.894,310.5,0.648208
1277,2012-01-01 09:45:00,21,18800,286,8.5383354164,50,19200,380,0,58,23.816669972,673.828,0.999,28.931,310.477,0.73493376
1277,2012-01-01 10:00:00,22,19700,285,9.3594465932,52,20300,385,0,46,27.672225836,727.441,0.997,26.806,310.455,0.648208
1277,2012-01-01 10:15:00,24,21100,286,10.1411133224,56,21700,384,0,60,30.188892704,742.09,0.997,25.144,310.433,0.73180448
1277,2012-01-01 10:30:00,24,21700,286,10.9961133908,58,22300,378,0,55,32.494448444,788.672,0.997,20.806,311.288,0.95532448
1277,2012-01-01 10:45:00,25,22600,286,11.8116690116,61,23300,376,0,52,31.988892848,816.113,0.997,19.313,317.565,0.91374976
1277,2012-01-01 11:00:00,19,17300,286,12.408335726,47,17700,368,0,48,33.344448512,837.598,0.997,17.975,323.393,0.63166752
1277,2012-01-01 11:15:00,25,22600,286,12.7850024228,61,23300,375,0,45,33.672226316,840.918,0.999,17.138,323.393,0.59501024
1277,2012-01-01 11:30:00,26,23600,285,13.2911135744,66,24200,363,0,44,33.6111152,857.52,1,16.494,323.393,0.50560224
1277,2012-01-01 11:45:00,26,23400,285,13.7977802816,64,24100,370,0,44,32.427781772,880.273,1,16.25,323.37,0.547624
1277,2012-01-01 12:00:00,26,23500,287,14.2477803176,65,24100,366,0,43,36.077782064,834.863,0.999,15.637,323.303,0.704088
1277,2012-01-01 12:15:00,21,19200,287,14.675002574,53,19600,362,0,40,35.550004244,827.832,0.997,15.444,323.303,0.681736
1277,2012-01-01 12:30:00,25,22800,287,15.0800026064,63,23400,364,0,42,34.100004128,849.316,0.997,15.237,323.303,0.53376576
1277,2012-01-01 12:45:00,25,22500,285,15.5522248664,62,23300,372,0,60,32.683337348,793.359,0.997,15.019,323.258,0.67905376
1277,2012-01-01 13:00:00,20,17600,285,15.9011137832,47,18000,376,0,52,30.422226056,692.871,0.997,15.35,323.28,0.57578752
1277,2012-01-01 13:15:00,20,18400,286,15.9461137868,49,18800,376,0,42,30.672226076,634.277,0.999,15.531,323.28,0.324104
1277,2012-01-01 13:30:00,20,18100,286,16.266669368,50,18600,367,0,52,29.933337128,618.75,0.994,15.475,323.235,0.63971424
1277,2012-01-01 13:45:00,19,16800,286,16.5144471656,44,17300,384,0,60,30.44444828,604.004,0.996,14.975,323.235,0.46670976
1277,2012-01-01 14:00:00,16,15000,286,16.6716694004,39,15400,387,0,44,28.216670324,579.883,0.996,14.787,323.235,0.60082176
1277,2012-01-01 14:15:00,14,12700,285,16.6772249564,33,13000,385,0,47,27.816670292,495.703,0.995,14.275,323.235,0.53376576
1277,2012-01-01 14:30:00,15,14000,286,16.6605582884,36,14400,388,0,52,24.94444784,520.996,0.996,15.169,323.235,0.771144
1277,2012-01-01 14:45:00,11,10500,286,16.6211138408,26,10800,399,0,53,24.477781136,496.68,0.995,15.194,323.235,0.54181248
1277,2012-01-01 15:00:00,8,7500,286,16.5650027252,19,7800,398,0,44,24.36111446,443.75,0.986,15.669,323.19,0.48325024
1277,2012-01-01 15:15:00,4,3700,287,16.3233360392,10,3900,385,0,52,23.066669912,388.965,0.88,15.444,323.213,0.39384224
1277,2012-01-01 15:30:00,2,1200,287,16.04166935,3,1300,367,0,50,22.866669896,324.121,0,15.569,323.19,0.34064448
1277,2012-01-01 15:45:00,1,600,283,15.800002664,2,600,331,0,44,21.655558688,259.18,0,16.119,323.19,0.44167552
1277,2012-01-01 16:00:00,1,400,285,15.4061137436,1,500,388,0,42,18.355558424,65.527,0,16.431,323.235,0.36612576
1277,2012-01-01 16:15:00,1,100,284,15.0350026028,0,200,307,0,41,15.216669284,20.41,0,17.494,323.235,0.27090624
1277,2012-01-01 16:30:00,1,-200,284,14.663891462,0,0,294,0,39,12.5000024,12.891,0,18.512,323.258,0.122936
1277,2012-01-01 16:45:00,1,-300,285,13.769446946,-1,-200,292,0,35,9.75000218,5.469,0,20.225,323.258,0.12025376
1277,2012-01-01 17:00:00,0,-200,285,12.6783357476,-1,-100,241,0,33,7.811113136,0.977,0,22.044,323.28,0.25436576
1277,2012-01-01 17:15:00,0,-100,283,12.0594468092,-1,-100,18,0,30,6.950001956,0,0,23.056,323.303,0.87709248
1277,2012-01-01 17:30:00,0,-200,284,11.8961134628,-1,-100,3,0,29,6.327779684,0,0,22.975,323.303,0.81048352
1277,2012-01-01 17:45:00,0,-100,285,11.1427800692,-1,-100,2,0,27,5.08333514,0,0,24.512,323.325,0.324104
1277,2012-01-01 18:00:00,0,-200,285,10.175002214,-1,-100,2,0,27,3.772223924,0.098,0,26.712,323.325,0.54181248
1277,2012-01-01 18:15:00,0,-100,285,10.2872244452,-1,-100,2,0,26,4.350001748,0,0,26.081,323.325,0.96962976
1277,2012-01-01 18:30:00,0,-100,285,10.2144466616,-1,-100,2,0,25,4.405557308,0.098,0,27.044,323.303,0.77650848
1277,2012-01-01 18:45:00,0,-200,284,10.0455577592,-1,-100,2,0,24,5.233335152,0.098,0,28.038,323.325,1.27987552
1277,2012-01-01 19:00:00,0,-200,285,10.0005577556,-1,-100,2,0,24,5.88333520400001,0.098,0,28.519,323.325,1.207008
1277,2012-01-01 19:15:00,0,-200,284,9.6800021744,-1,-100,2,0,23,5.811112976,0.098,0,29.375,323.325,1.128776
1277,2012-01-01 19:30:00,0,-200,286,9.1344465752,-1,-100,2,0,23,4.677779552,0.098,0,30.969,323.325,0.45240448
1277,2012-01-01 19:45:00,0,-200,286,8.5383354164,-1,-100,1,0,22,3.422223896,0,0,32.663,323.347,0.20385024
1277,2012-01-01 20:00:00,0,-200,285,7.6155575648,-1,-100,2,0,22,2.022223784,0,0,35.356,323.37,0.31024576
1277,2012-01-01 20:15:00,0,-100,286,7.14889086080001,-1,-100,1,0,21,0.933334808000001,0,0,36.869,323.37,0.31829248
1277,2012-01-01 20:30:00,0,-100,286,7.1205575252,-1,-100,2,0,21,0.400001432,0,0,36.806,323.393,0.32678624
1277,2012-01-01 20:45:00,0,-200,286,6.97444640240001,-1,-100,2,0,21,0.544445888000002,0,0,37.744,323.393,0.61199776
1277,2012-01-01 21:00:00,0,-200,285,7.025001962,-1,-100,1,0,20,0.605557004000005,0,0,37.444,323.415,0.72912224
1277,2012-01-01 21:15:00,0,-200,284,7.002779738,-1,-100,1,0,20,0.905557028000004,0,0,37.119,323.393,0.748792
1277,2012-01-01 21:30:00,0,-200,284,6.8955575072,-1,-100,1,0,19,1.288890392,0,0,35.719,323.415,1.22354848
1277,2012-01-01 21:45:00,0,-100,285,6.8900019512,-1,-100,1,0,19,2.466668264,0,0,33.756,323.393,1.25439424
1277,2012-01-01 22:00:00,0,-100,286,6.62555748560001,-1,-100,1,0,19,3.433335008,0,0,32.975,323.37,1.69025824
1277,2012-01-01 22:15:00,0,-100,285,6.2822241248,-1,-100,1,0,18,3.522223904,0,0,33.55,323.347,1.19851424
1277,2012-01-01 22:30:00,0,-100,285,6.108335222,-1,-100,1,0,18,3.605557244,0,0,34.662,323.347,1.55614624
1277,2012-01-01 22:45:00,0,-100,285,6.0911129984,-1,-100,1,0,18,3.466668344,0,0,35.744,323.325,1.61783776
1277,2012-01-01 23:00:00,0,-200,284,5.900001872,-1,-100,1,0,17,2.977779416,0,0,35.944,323.325,1.23204224
1277,2012-01-01 23:15:00,0,-100,285,5.76500186120001,-1,-100,1,0,17,2.483334932,0,0,35.988,323.325,1.18733824
1277,2012-01-01 23:30:00,0,-100,285,5.6466685184,-1,-100,0,0,17,2.561112716,0,0,35.919,323.37,1.05322624
1277,2012-01-01 23:45:00,0,-200,285,5.6411129624,-1,-100,0,0,17,2.316668252,0,0,36.819,323.37,0.94727776
1277,2012-01-02 00:00:00,0,-200,286,5.5177796192,-1,-100,0,0,16,1.733334872,0,0,38.275,323.37,0.704088
1277,2012-01-02 00:15:00,0,-100,285,5.41611294440001,-1,-100,0,0,16,2.316668252,0,0,38.35,323.303,1.86102752
1277,2012-01-02 00:30:00,0,-200,284,5.2755573776,-1,-100,0,0,16,3.161112764,0,0,37.044,323.168,1.74077376
1277,2012-01-02 00:45:00,0,-100,284,5.11277958680001,-1,-100,0,0,16,3.150001652,0,0,35,323.123,1.709928
1277,2012-01-02 01:00:00,0,-200,285,5.3261129372,-1,-100,0,0,15,3.16666832,0,0,33.956,323.01,1.55882848
1277,2012-01-02 01:15:00,0,-100,286,5.3205573812,-1,-100,0,0,15,2.711112728,0,0,33.988,322.943,1.20969024
1277,2012-01-02 01:30:00,0,-100,286,5.0000018,-1,-100,0,0,15,1.705557092,0,0,35.844,322.943,0.71258176
1277,2012-01-02 01:45:00,0,-100,285,4.5950017676,-1,-100,0,0,15,0.488890328000004,0,0,37.425,322.943,0.48325024
1277,2012-01-02 02:00:00,0,-200,285,4.4544462008,-1,-100,0,0,15,-0.166665279999997,0,0,37.2,322.92,0.90793824
1277,2012-01-02 02:15:00,0,-200,284,4.52777954,-1,-100,0,0,14,0.372223652000002,0,0,36.45,322.965,1.08943648
1277,2012-01-02 02:30:00,0,-200,284,4.3922239736,-1,-100,0,0,14,0.177779192000003,0,0,36.687,322.965,0.961136
1277,2012-01-02 02:45:00,0,-100,285,4.0044461648,-1,-100,0,0,14,-0.316665292,0,0,38.863,322.943,0.44704
1277,2012-01-02 03:00:00,0,-100,285,3.3577794464,-1,-100,0,0,14,-1.116665356,0,0,40.969,322.965,0.26285952
1277,2012-01-02 03:15:00,0,-200,285,2.969446082,-1,-100,0,0,14,-1.655554288,0,0,42.819,322.965,0.38579552
1277,2012-01-02 03:30:00,0,-100,285,2.755557176,-1,-100,0,0,13,-2.127776548,0,0,43.137,322.988,0.424688
1277,2012-01-02 03:45:00,0,-200,286,2.5983349412,-1,-100,0,0,13,-2.266665448,0,0,42.631,322.988,0.67324224
1277,2012-01-02 04:00:00,0,-100,286,3.0705572012,-1,-100,0,0,13,-1.711109848,0,0,39.131,322.988,0.99734624
1277,2012-01-02 04:15:00,0,-100,284,3.4755572336,-1,-100,0,0,13,-0.572220867999999,0,0,38.081,322.988,0.91911424
1277,2012-01-02 04:30:00,0,-100,285,3.40277945,-1,-100,0,0,13,-0.094443051999999,0,0,37.969,322.988,1.42784576
1277,2012-01-02 04:45:00,0,-200,285,3.5038905692,-1,-100,0,0,13,0.455556992000002,0,0,35.9,322.943,1.721104
1277,2012-01-02 05:00:00,0,-100,285,3.8072239268,-1,-100,0,0,12,1.066668152,0,0,32.931,322.898,1.486408
1277,2012-01-02 05:15:00,0,-100,284,3.7344461432,-1,-100,0,0,12,0.588890336000002,0,0,34.281,322.875,1.04473248
1277,2012-01-02 05:30:00,0,-100,284,3.408335006,-1,-100,0,0,12,-0.111109719999998,0,0,35.713,322.853,1.028192
1277,2012-01-02 05:45:00,0,-200,283,3.1661127644,-1,-100,0,0,12,-0.727776435999996,0,0,38.006,322.853,0.53913024
1277,2012-01-02 06:00:00,0,-200,283,2.8288905152,-1,-100,2,0,12,-0.983332011999998,0,0,38.956,322.853,0.871728
1277,2012-01-02 06:15:00,0,-100,284,2.9300016344,-1,-100,25,0,12,-0.672220875999997,0,0,38.669,322.875,0.93029024
1277,2012-01-02 06:30:00,0,-100,285,2.6994460604,-1,-100,280,0,11,-0.833331999999999,0,0,41.706,322.853,1.06708448
1277,2012-01-02 06:45:00,1,-400,285,2.4744460424,-1,-200,293,0,12,-0.905554227999996,1.074,0,44.319,322.83,0.85786976
1277,2012-01-02 07:00:00,0,-100,285,2.30555714,-1,-100,434,0,13,-1.33333204,6.641,0,43.7,322.853,0.89408
1277,2012-01-02 07:15:00,2,200,287,2.519446046,1,300,331,0,17,-0.877776447999995,14.453,0,41.1,322.853,1.42784576
1277,2012-01-02 07:30:00,1,600,287,2.8905571868,1,600,394,0,20,-0.0277763799999988,21.777,0,38.306,322.853,1.50876
1277,2012-01-02 07:45:00,1,800,285,3.5766683528,2,900,429,0,23,1.238890388,87.598,0,35.506,322.853,1.37733024
1277,2012-01-02 08:00:00,2,1500,284,4.2688906304,5,1600,307,0,25,4.350001748,281.836,0,33.156,322.763,1.20969024
1277,2012-01-02 08:15:00,5,4400,285,4.8816684572,14,4500,325,0,28,8.711113208,350.488,0.927,33.231,322.763,0.97499424
1277,2012-01-02 08:30:00,9,8500,285,5.47222406,21,8700,409,0,37,13.311113576,415.43,0.994,32.581,322.763,0.76533248
1277,2012-01-02 08:45:00,14,12300,285,6.2433352328,31,12600,402,0,51,17.311113896,466.211,0.995,30.838,322.763,0.82121248
1277,2012-01-02 09:00:00,16,14800,285,7.1377797488,37,15200,397,0,44,19.355558504,527.539,0.999,29.256,322.785,0.67056
1277,2012-01-02 09:15:00,18,16300,284,7.8572242508,42,16700,396,0,45,20.427780812,585.742,0.996,28.269,322.785,0.268224
1277,2012-01-02 09:30:00,20,17800,284,8.7238909868,46,18200,391,0,52,23.450003276,637.305,0.999,26.1,322.763,0.41082976
1277,2012-01-02 09:45:00,21,18800,285,9.275002142,51,19300,374,0,59,25.438892324,676.172,0.997,25.8,322.74,0.346456
1277,2012-01-02 10:00:00,22,20000,285,9.6461132828,53,20500,378,0,48,28.005559196,721.875,0.997,25.387,322.74,0.33796224
1277,2012-01-02 10:15:00,23,20900,285,10.411113344,55,21500,383,0,41,26.816670212,758.398,0.999,23.688,322.717,0.67324224
1277,2012-01-02 10:30:00,24,21600,285,11.1311134016,59,22200,373,0,58,27.616670276,790.82,0.999,21.219,322.695,0.592328
1277,2012-01-02 10:45:00,25,22100,284,11.8627801268,60,22700,372,0,55,30.11111492,812.988,0.999,20.8,322.673,0.61468
1277,2012-01-02 11:00:00,25,22500,285,12.441669062,61,23100,370,0,52,31.244448344,832.324,0.999,21.25,322.65,0.715264
1277,2012-01-02 11:15:00,25,22600,285,13.2633357944,62,23200,370,0,51,30.19444826,845.801,0.999,19.894,322.673,0.80198976
1277,2012-01-02 11:30:00,25,22600,286,13.9211136248,62,23300,370,0,48,31.800003944,833.691,0.997,17.963,322.583,0.681736
1277,2012-01-02 11:45:00,26,23300,286,14.6133359024,64,24000,372,0,50,31.261115012,865.625,0.999,16.806,322.538,0.972312
1277,2012-01-02 12:00:00,24,21700,285,15.3105581804,60,22300,366,0,45,31.91667062,821.289,0.997,16.137,322.538,0.737616
1277,2012-01-02 12:15:00,25,22700,285,15.6538915412,62,23400,370,0,44,34.105559684,826.953,0.999,15.344,322.492,0.59501024
1277,2012-01-02 12:30:00,25,22300,286,16.1433360248,61,22900,373,0,42,29.866670456,826.367,0.999,14.394,322.492,0.80735424
1277,2012-01-02 12:45:00,25,22000,286,16.5311138336,61,22600,368,0,42,31.122226112,832.813,0.997,13.238,331.673,0.57578752
1277,2012-01-02 13:00:00,24,21300,286,16.919447198,58,21800,368,0,41,31.572226148,812.988,0.999,13.006,334.913,0.58964576
1277,2012-01-02 13:15:00,23,20400,286,17.150002772,56,21100,374,0,60,30.800003864,753.906,0.997,12.656,334.913,0.76846176
1277,2012-01-02 13:30:00,21,18900,284,17.369447234,51,19400,372,0,55,30.772226084,741.406,0.999,12.494,335.003,0.804672
1277,2012-01-02 13:45:00,10,9600,286,17.6283361436,26,9800,374,0,43,28.344448112,622.852,0.994,12.281,335.003,0.748792
1277,2012-01-02 14:00:00,16,14200,287,17.5211139128,37,14600,390,0,59,25.911114584,393.848,0.996,12.612,335.003,0.50023776
1277,2012-01-02 14:15:00,14,13200,285,17.6677805912,34,13500,388,0,50,25.827781244,593.262,0.992,12.419,335.003,0.65670176
1277,2012-01-02 14:30:00,10,9700,285,18.0105583964,25,9900,386,0,52,28.372225892,484.18,0.994,11.325,334.98,0.357632
1277,2012-01-02 14:45:00,8,7600,285,17.9711139488,19,7900,395,0,46,28.188892544,394.238,0.993,11.556,334.958,0.41082976
1277,2012-01-02 15:00:00,7,6400,284,17.9766695048,17,6600,388,0,56,26.75000354,333.301,0.977,11.725,334.913,0.52795424
1277,2012-01-02 15:15:00,5,4500,285,17.7577805984,11,4700,391,0,58,24.77778116,323.145,0.947,12.038,334.935,0.47207424
1277,2012-01-02 15:30:00,3,2300,286,17.6677805912,6,2500,385,0,54,24.311114456,281.641,0,11.881,334.935,0.54494176
1277,2012-01-02 15:45:00,1,1400,286,17.380558346,4,1600,393,0,51,23.105558804,208.398,0,12.112,334.935,0.37149024
1277,2012-01-02 16:00:00,1,800,284,16.8577805264,2,900,400,0,47,19.955558552,74.707,0,12.819,334.935,0.067056
1277,2012-01-02 16:15:00,1,400,284,16.261113812,1,500,350,0,44,16.650002732,36.816,0,14.344,334.958,0.10639552
1277,2012-01-02 16:30:00,1,-100,283,15.6483359852,0,0,305,0,41,13.494446924,21.68,0,15.519,335.003,0.458216
1277,2012-01-02 16:45:00,0,-100,284,14.7933359168,-1,-100,394,0,37,10.511113352,7.715,0,16.85,335.003,0.14797024
1277,2012-01-02 17:00:00,0,-100,284,13.6455580472,-1,-100,218,0,35,8.511113192,1.27,0,18.794,335.025,0.14260576
1277,2012-01-02 17:15:00,0,-100,284,12.852780206,-1,-100,24,0,32,7.233335312,0,0,19.481,335.047,0.178816
1277,2012-01-02 17:30:00,0,-100,285,12.0200023616,-1,-100,4,0,30,5.88333520400001,0,0,21.769,335.07,0.324104
1277,2012-01-02 17:45:00,0,-200,285,11.30555786,-1,-100,3,0,28,4.816668452,0,0,23.737,335.093,0.37461952
1277,2012-01-02 18:00:00,0,-200,284,11.1088911776,-1,-100,3,0,27,4.566668432,0,0,23.088,335.093,0.67056
1277,2012-01-02 18:15:00,0,-100,285,11.4577800944,-1,-100,2,0,26,5.60555740400001,0,0,22.338,335.093,1.08675424
1277,2012-01-02 18:30:00,0,-100,286,11.3677800872,-1,-100,3,0,26,6.19444634,0,0,23.381,335.093,1.12028224
1277,2012-01-02 18:45:00,0,-200,286,11.058335618,-1,-100,2,0,25,6.95555751200001,0,0,24.894,335.047,1.318768
1277,2012-01-02 19:00:00,0,-200,286,10.8105578204,-1,-100,2,0,24,6.238890788,0.098,0,26.419,335.07,0.79617824
1277,2012-01-02 19:15:00,0,-200,287,10.18055777,-1,-100,2,0,24,5.18889070400001,0.098,0,27.781,335.07,0.78500224
1277,2012-01-02 19:30:00,0,-100,285,9.938891084,-1,-100,2,0,23,4.988890688,0,0,27.744,335.07,0.96694752
1277,2012-01-02 19:45:00,0,-100,285,9.4661132684,-1,-100,2,0,23,4.36111286,0,0,28.613,335.07,0.75147424
1277,2012-01-02 20:00:00,0,-200,286,8.8533354416,-1,-100,2,0,22,3.8888906,0.098,0,29.9,335.093,0.48325024
1277,2012-01-02 20:15:00,0,-200,286,8.2288909472,-1,-100,2,0,22,3.022223864,0,0,31.288,335.115,0.637032
1277,2012-01-02 20:30:00,0,-200,286,8.35833540200001,-1,-100,2,0,22,2.538890492,0,0,30.044,335.115,0.48325024
1277,2012-01-02 20:45:00,0,-100,286,7.6494464564,-1,-100,2,0,21,1.483334852,0,0,33.006,335.138,0.34064448
1277,2012-01-02 21:00:00,0,-200,285,7.452779774,-1,-100,2,0,21,1.561112636,0,0,32.369,335.138,0.49755552
1277,2012-01-02 21:15:00,0,-200,286,7.3627797668,-1,-100,2,0,20,1.800001544,0,0,32.419,335.16,0.581152
1277,2012-01-02 21:30:00,0,-200,287,6.7716686084,-1,-100,2,0,20,1.27777928,0,0,34.306,335.16,0.13992352
1277,2012-01-02 21:45:00,0,-100,287,5.9450018756,-1,-100,2,0,20,-0.205554171999999,0,0,36.85,335.138,0.44972224
1277,2012-01-02 22:00:00,0,-100,287,6.338890796,-1,-100,2,0,19,0.938890364000002,0,0,33.569,335.205,0.99734624
1277,2012-01-02 22:15:00,0,-100,285,6.2994463484,-1,-100,2,0,19,0.255556976000001,0,0,33.825,335.182,0.58696352
1277,2012-01-02 22:30:00,0,-200,285,6.2938907924,-1,-100,2,0,19,0.911112584000001,0,0,31.956,335.205,1.14844576
1277,2012-01-02 22:45:00,0,-100,287,6.6761130452,-1,-100,1,0,18,2.183334908,0,0,30.35,335.205,0.90793824
1277,2012-01-02 23:00:00,0,-100,287,6.3727796876,-1,-100,1,0,18,1.794445988,0,0,32.475,335.205,0.60082176
1277,2012-01-02 23:15:00,0,-100,287,6.22055745320001,-1,-100,1,0,18,1.738890428,0,0,33.144,335.205,0.55030624
1277,2012-01-02 23:30:00,0,-200,287,5.87166853640001,-1,-100,1,0,17,1.105557044,0,0,34.669,335.228,0.64284352
1277,2012-01-02 23:45:00,0,-200,287,5.8605574244,-1,-100,1,0,17,1.072223708,0,0,33.7,335.228,0.804672
1277,2012-01-03 00:00:00,0,-200,285,5.9283352076,-1,-100,1,0,17,1.538890412,0,0,33.581,335.228,0.89944448
1277,2012-01-03 00:15:00,0,-200,284,5.8605574244,-1,-100,1,0,17,1.266668168,0,0,35.025,335.228,0.692912
1277,2012-01-03 00:30:00,0,-100,286,5.7144463016,-1,-100,2,0,16,1.588890416,0,0,35.619,335.228,0.74610976
1277,2012-01-03 00:45:00,0,-100,287,5.877779648,-1,-100,3,0,16,1.838890436,0,0,35.106,335.25,0.39697152
1277,2012-01-03 01:00:00,0,-200,286,5.7200018576,-1,-100,4,0,16,1.577779304,0,0,36.8,335.25,0.10326624
1277,2012-01-03 01:15:00,0,-100,286,5.5738907348,-1,-100,4,0,16,1.650001532,0,0,37.844,335.25,0.32678624
1277,2012-01-03 01:30:00,0,-200,285,6.2261130092,-1,-100,5,0,16,3.11111276,0,0,33.713,335.182,0.927608
1277,2012-01-03 01:45:00,0,-200,285,6.7327797164,-1,-100,7,0,16,4.211112848,0,0,31.181,335.182,1.017016
1277,2012-01-03 02:00:00,0,-200,286,7.491668666,-1,-100,10,0,15,5.755557416,0,0,26.519,335.138,1.34693152
1277,2012-01-03 02:15:00,0,-100,287,8.594446532,-1,-100,10,0,15,7.394446436,0,0,23.088,334.868,1.61515552
1277,2012-01-03 02:30:00,0,-100,287,9.1566687992,-1,-100,6,0,15,8.25000206,0,0,22.3,334.53,1.07557824
1277,2012-01-03 02:45:00,0,-200,287,9.2466688064,-1,-100,5,0,15,8.227779836,0,0,22.756,334.485,0.45553376
1277,2012-01-03 03:00:00,0,-200,285,9.3033354776,-1,-100,14,0,15,8.038890932,0,0,22.088,334.485,0.648208
